<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SP500,18/02/14,09:00,1838.63000,1838.63000,1838.63000,1838.63000,0
SP500,18/02/14,18:00,1839.38000,1842.18005,1837.58997,1838.43994,0
SP500,18/02/14,19:00,1838.44995,1840.64001,1835.30005,1840.16003,0
SP500,18/02/14,20:00,1840.18005,1842.79004,1839.62000,1840.78003,0
SP500,18/02/14,21:00,1840.77002,1842.31995,1840.21997,1841.54004,0
SP500,18/02/14,22:00,1841.53003,1842.06995,1839.42004,1840.40002,0
SP500,18/02/14,23:00,1840.41003,1842.62000,1840.41003,1841.75000,0
SP500,19/02/14,00:00,1841.73999,1842.56006,1840.37000,1840.41003,0
SP500,19/02/14,01:00,1840.43994,1840.76001,1840.43994,1840.76001,0
SP500,19/02/14,02:00,1840.76001,1840.76001,1840.76001,1840.76001,0
SP500,19/02/14,09:00,1840.76001,1840.76001,1840.76001,1840.76001,0
SP500,19/02/14,18:00,1837.64001,1841.69995,1836.43005,1841.69995,0
SP500,19/02/14,19:00,1841.71997,1847.41003,1841.00000,1844.80005,0
SP500,19/02/14,20:00,1844.78003,1845.32996,1841.77002,1841.77002,0
SP500,19/02/14,21:00,1841.43005,1841.43005,1834.29004,1836.72998,0
SP500,19/02/14,22:00,1836.75000,1840.39001,1836.66003,1838.34998,0
SP500,19/02/14,23:00,1838.30005,1841.63000,1835.17004,1835.42004,0
SP500,20/02/14,00:00,1835.43994,1836.62000,1827.10999,1828.41003,0
SP500,20/02/14,01:00,1828.56995,1828.81006,1828.56995,1828.75000,0
SP500,20/02/14,02:00,1828.75000,1828.75000,1828.75000,1828.75000,0
SP500,20/02/14,09:00,1828.75000,1828.75000,1828.75000,1828.75000,0
SP500,20/02/14,18:00,1829.23999,1833.25000,1826.70996,1827.10999,0
SP500,20/02/14,19:00,1827.06006,1835.75000,1825.05005,1834.80005,0
